Datasheet,Image,DK Part #,Mfr Part #,Mfr,Supplier,Description,Stock,Price,@ qty,Min Qty, Package,Series,Product Status,"Resistance","Tolerance","Power (Watts)","Composition","Features","Temperature Coefficient","Operating Temperature","Package / Case","Supplier Device Package","Size / Dimension","Height - Seated (Max)","Number of Terminations","Failure Rate"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2520/CF%20Series%201.jpg","CF18JT1R00TR-ND,CF18JT1R00CT-ND","CF18JT1R00","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 1 OHM 5% 1/8W AXIAL","23,486","0.1","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","1 Ohms","±5%","0.125W, 1/8W","Carbon Film","Flame Retardant Coating, Safety","±400ppm/°C","-55°C ~ 155°C","Axial","Axial","0.067"" Dia x 0.130"" L (1.70mm x 3.30mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2491/CF%20Series%20510k.jpg","CF18JT510KTR-ND,CF18JT510KCT-ND","CF18JT510K","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 510K OHM 5% 1/8W AXIAL","23,271","0.1","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","510 kOhms","±5%","0.125W, 1/8W","Carbon Film","Flame Retardant Coating, Safety","0/ -850ppm/°C","-55°C ~ 155°C","Axial","Axial","0.067"" Dia x 0.130"" L (1.70mm x 3.30mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2453/CF%20Series%2033k.jpg","CF18JT33K0TR-ND,CF18JT33K0CT-ND","CF18JT33K0","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 33K OHM 5% 1/8W AXIAL","23,039","0.1","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","33 kOhms","±5%","0.125W, 1/8W","Carbon Film","Flame Retardant Coating, Safety","0/ -500ppm/°C","-55°C ~ 155°C","Axial","Axial","0.067"" Dia x 0.130"" L (1.70mm x 3.30mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2392/CF%20Series%203-9k.jpg","CF18JT3K90TR-ND,CF18JT3K90CT-ND","CF18JT3K90","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 3.9K OHM 5% 1/8W AXIAL","22,587","0.1","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","3.9 kOhms","±5%","0.125W, 1/8W","Carbon Film","Flame Retardant Coating, Safety","0/ -400ppm/°C","-55°C ~ 155°C","Axial","Axial","0.067"" Dia x 0.130"" L (1.70mm x 3.30mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2463/CF%20Series%20470k.jpg","CF18JT470KTR-ND,CF18JT470KCT-ND","CF18JT470K","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 470K OHM 5% 1/8W AXIAL","22,337","0.1","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","470 kOhms","±5%","0.125W, 1/8W","Carbon Film","Flame Retardant Coating, Safety","0/ -850ppm/°C","-55°C ~ 155°C","Axial","Axial","0.067"" Dia x 0.130"" L (1.70mm x 3.30mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2392/CF%20Series%2075k.jpg","CF18JT75K0TR-ND,CF18JT75K0CT-ND","CF18JT75K0","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 75K OHM 5% 1/8W AXIAL","22,017","0.1","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","75 kOhms","±5%","0.125W, 1/8W","Carbon Film","Flame Retardant Coating, Safety","0/ -500ppm/°C","-55°C ~ 155°C","Axial","Axial","0.067"" Dia x 0.130"" L (1.70mm x 3.30mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2405/CF%20Series%2012k.jpg","CF18JT12K0TR-ND,CF18JT12K0CT-ND","CF18JT12K0","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 12K OHM 5% 1/8W AXIAL","21,907","0.1","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","12 kOhms","±5%","0.125W, 1/8W","Carbon Film","Flame Retardant Coating, Safety","0/ -500ppm/°C","-55°C ~ 155°C","Axial","Axial","0.067"" Dia x 0.130"" L (1.70mm x 3.30mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2428/CF%20Series%2051k.jpg","CF18JT51K0TR-ND,CF18JT51K0CT-ND","CF18JT51K0","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 51K OHM 5% 1/8W AXIAL","20,515","0.1","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","51 kOhms","±5%","0.125W, 1/8W","Carbon Film","Flame Retardant Coating, Safety","0/ -500ppm/°C","-55°C ~ 155°C","Axial","Axial","0.067"" Dia x 0.130"" L (1.70mm x 3.30mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2385/CF%20Series%201-5k.jpg","CF18JT1K50TR-ND,CF18JT1K50CT-ND","CF18JT1K50","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 1.5K OHM 5% 1/8W AXIAL","20,268","0.1","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","1.5 kOhms","±5%","0.125W, 1/8W","Carbon Film","Flame Retardant Coating, Safety","0/ -400ppm/°C","-55°C ~ 155°C","Axial","Axial","0.067"" Dia x 0.130"" L (1.70mm x 3.30mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2522/CF%20Series%206-2k.jpg","CF18JT6K20TR-ND,CF18JT6K20CT-ND","CF18JT6K20","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 6.2K OHM 5% 1/8W AXIAL","20,195","0.1","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","6.2 kOhms","±5%","0.125W, 1/8W","Carbon Film","Flame Retardant Coating, Safety","0/ -400ppm/°C","-55°C ~ 155°C","Axial","Axial","0.067"" Dia x 0.130"" L (1.70mm x 3.30mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2436/CF%20Series%207-5k.jpg","CF18JT7K50TR-ND,CF18JT7K50CT-ND","CF18JT7K50","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 7.5K OHM 5% 1/8W AXIAL","20,123","0.1","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","7.5 kOhms","±5%","0.125W, 1/8W","Carbon Film","Flame Retardant Coating, Safety","0/ -400ppm/°C","-55°C ~ 155°C","Axial","Axial","0.067"" Dia x 0.130"" L (1.70mm x 3.30mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2510/CF%20Series%20620.jpg","CF18JT620RTR-ND,CF18JT620RCT-ND","CF18JT620R","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 620 OHM 5% 1/8W AXIAL","20,069","0.1","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","620 Ohms","±5%","0.125W, 1/8W","Carbon Film","Flame Retardant Coating, Safety","0/ -400ppm/°C","-55°C ~ 155°C","Axial","Axial","0.067"" Dia x 0.130"" L (1.70mm x 3.30mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2497/CF%20Series%202-7k.jpg","CF18JT2K70TR-ND,CF18JT2K70CT-ND","CF18JT2K70","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 2.7K OHM 5% 1/8W AXIAL","19,702","0.1","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","2.7 kOhms","±5%","0.125W, 1/8W","Carbon Film","Flame Retardant Coating, Safety","0/ -400ppm/°C","-55°C ~ 155°C","Axial","Axial","0.067"" Dia x 0.130"" L (1.70mm x 3.30mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2416/CF%20Series%2091k.jpg","CF18JT91K0TR-ND,CF18JT91K0CT-ND","CF18JT91K0","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 91K OHM 5% 1/8W AXIAL","19,437","0.1","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","91 kOhms","±5%","0.125W, 1/8W","Carbon Film","Flame Retardant Coating, Safety","0/ -500ppm/°C","-55°C ~ 155°C","Axial","Axial","0.067"" Dia x 0.130"" L (1.70mm x 3.30mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2459/CF%20Series%2047.jpg","CF18JT47R0TR-ND,CF18JT47R0CT-ND","CF18JT47R0","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 47 OHM 5% 1/8W AXIAL","19,219","0.1","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","47 Ohms","±5%","0.125W, 1/8W","Carbon Film","Flame Retardant Coating, Safety","0/ -400ppm/°C","-55°C ~ 155°C","Axial","Axial","0.067"" Dia x 0.130"" L (1.70mm x 3.30mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2491/CF%20Series%2024k.jpg","CF18JT24K0TR-ND,CF18JT24K0CT-ND","CF18JT24K0","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 24K OHM 5% 1/8W AXIAL","19,176","0.1","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","24 kOhms","±5%","0.125W, 1/8W","Carbon Film","Flame Retardant Coating, Safety","0/ -500ppm/°C","-55°C ~ 155°C","Axial","Axial","0.067"" Dia x 0.130"" L (1.70mm x 3.30mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2450/CF%20Series%208-2k.jpg","CF18JT8K20TR-ND,CF18JT8K20CT-ND","CF18JT8K20","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 8.2K OHM 5% 1/8W AXIAL","18,929","0.1","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","8.2 kOhms","±5%","0.125W, 1/8W","Carbon Film","Flame Retardant Coating, Safety","0/ -400ppm/°C","-55°C ~ 155°C","Axial","Axial","0.067"" Dia x 0.130"" L (1.70mm x 3.30mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2424/CF%20Series%20120.jpg","CF18JT120RTR-ND,CF18JT120RCT-ND","CF18JT120R","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 120 OHM 5% 1/8W AXIAL","18,836","0.1","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","120 Ohms","±5%","0.125W, 1/8W","Carbon Film","Flame Retardant Coating, Safety","0/ -400ppm/°C","-55°C ~ 155°C","Axial","Axial","0.067"" Dia x 0.130"" L (1.70mm x 3.30mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2488/CF%20Series%20680k.jpg","CF18JT680KTR-ND,CF18JT680KCT-ND","CF18JT680K","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 680K OHM 5% 1/8W AXIAL","18,451","0.1","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","680 kOhms","±5%","0.125W, 1/8W","Carbon Film","Flame Retardant Coating, Safety","0/ -850ppm/°C","-55°C ~ 155°C","Axial","Axial","0.067"" Dia x 0.130"" L (1.70mm x 3.30mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2420/CF%20Series%2075.jpg","CF18JT75R0TR-ND,CF18JT75R0CT-ND","CF18JT75R0","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 75 OHM 5% 1/8W AXIAL","18,421","0.1","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","75 Ohms","±5%","0.125W, 1/8W","Carbon Film","Flame Retardant Coating, Safety","0/ -400ppm/°C","-55°C ~ 155°C","Axial","Axial","0.067"" Dia x 0.130"" L (1.70mm x 3.30mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2494/CF%20Series%2056.jpg","CF18JT56R0TR-ND,CF18JT56R0CT-ND","CF18JT56R0","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 56 OHM 5% 1/8W AXIAL","18,293","0.1","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","56 Ohms","±5%","0.125W, 1/8W","Carbon Film","Flame Retardant Coating, Safety","0/ -400ppm/°C","-55°C ~ 155°C","Axial","Axial","0.067"" Dia x 0.130"" L (1.70mm x 3.30mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2432/CF%20Series%2022k.jpg","CF18JT22K0TR-ND,CF18JT22K0CT-ND","CF18JT22K0","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 22K OHM 5% 1/8W AXIAL","18,102","0.1","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","22 kOhms","±5%","0.125W, 1/8W","Carbon Film","Flame Retardant Coating, Safety","0/ -500ppm/°C","-55°C ~ 155°C","Axial","Axial","0.067"" Dia x 0.130"" L (1.70mm x 3.30mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2479/CF%20Series%20160.jpg","CF18JT160RTR-ND,CF18JT160RCT-ND","CF18JT160R","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 160 OHM 5% 1/8W AXIAL","18,077","0.1","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","160 Ohms","±5%","0.125W, 1/8W","Carbon Film","Flame Retardant Coating, Safety","0/ -400ppm/°C","-55°C ~ 155°C","Axial","Axial","0.067"" Dia x 0.130"" L (1.70mm x 3.30mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2515/CF%20Series%2027.jpg","CF18JT27R0TR-ND,CF18JT27R0CT-ND","CF18JT27R0","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 27 OHM 5% 1/8W AXIAL","17,632","0.1","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","27 Ohms","±5%","0.125W, 1/8W","Carbon Film","Flame Retardant Coating, Safety","0/ -400ppm/°C","-55°C ~ 155°C","Axial","Axial","0.067"" Dia x 0.130"" L (1.70mm x 3.30mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2453/CF%20Series%20150k.jpg","CF18JT150KTR-ND,CF18JT150KCT-ND","CF18JT150K","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 150K OHM 5% 1/8W AXIAL","17,563","0.1","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","150 kOhms","±5%","0.125W, 1/8W","Carbon Film","Flame Retardant Coating, Safety","0/ -850ppm/°C","-55°C ~ 155°C","Axial","Axial","0.067"" Dia x 0.130"" L (1.70mm x 3.30mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2428/CF%20Series%2011k.jpg","CF18JT11K0TR-ND,CF18JT11K0CT-ND","CF18JT11K0","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 11K OHM 5% 1/8W AXIAL","17,404","0.1","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","11 kOhms","±5%","0.125W, 1/8W","Carbon Film","Flame Retardant Coating, Safety","0/ -500ppm/°C","-55°C ~ 155°C","Axial","Axial","0.067"" Dia x 0.130"" L (1.70mm x 3.30mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2482/CF%20Series%20360.jpg","CF18JT360RTR-ND,CF18JT360RCT-ND","CF18JT360R","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 360 OHM 5% 1/8W AXIAL","17,315","0.1","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","360 Ohms","±5%","0.125W, 1/8W","Carbon Film","Flame Retardant Coating, Safety","0/ -400ppm/°C","-55°C ~ 155°C","Axial","Axial","0.067"" Dia x 0.130"" L (1.70mm x 3.30mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2432/CF%20Series%20240.jpg","CF18JT240RTR-ND,CF18JT240RCT-ND","CF18JT240R","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 240 OHM 5% 1/8W AXIAL","16,505","0.1","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","240 Ohms","±5%","0.125W, 1/8W","Carbon Film","Flame Retardant Coating, Safety","0/ -400ppm/°C","-55°C ~ 155°C","Axial","Axial","0.067"" Dia x 0.130"" L (1.70mm x 3.30mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2413/CF%20Series%2027k.jpg","CF18JT27K0TR-ND,CF18JT27K0CT-ND","CF18JT27K0","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 27K OHM 5% 1/8W AXIAL","16,413","0.1","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","27 kOhms","±5%","0.125W, 1/8W","Carbon Film","Flame Retardant Coating, Safety","0/ -500ppm/°C","-55°C ~ 155°C","Axial","Axial","0.067"" Dia x 0.130"" L (1.70mm x 3.30mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2443/CF%20Series%20300k.jpg","CF18JT300KTR-ND,CF18JT300KCT-ND","CF18JT300K","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 300K OHM 5% 1/8W AXIAL","15,752","0.1","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","300 kOhms","±5%","0.125W, 1/8W","Carbon Film","Flame Retardant Coating, Safety","0/ -850ppm/°C","-55°C ~ 155°C","Axial","Axial","0.067"" Dia x 0.130"" L (1.70mm x 3.30mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2385/CF%20Series%20130.jpg","CF18JT130RTR-ND,CF18JT130RCT-ND","CF18JT130R","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 130 OHM 5% 1/8W AXIAL","15,732","0.1","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","130 Ohms","±5%","0.125W, 1/8W","Carbon Film","Flame Retardant Coating, Safety","0/ -400ppm/°C","-55°C ~ 155°C","Axial","Axial","0.067"" Dia x 0.130"" L (1.70mm x 3.30mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2416/CF%20Series%20750.jpg","CF18JT750RTR-ND,CF18JT750RCT-ND","CF18JT750R","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 750 OHM 5% 1/8W AXIAL","15,664","0.1","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","750 Ohms","±5%","0.125W, 1/8W","Carbon Film","Flame Retardant Coating, Safety","0/ -400ppm/°C","-55°C ~ 155°C","Axial","Axial","0.067"" Dia x 0.130"" L (1.70mm x 3.30mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2525/CF%20Series%2068k.jpg","CF18JT68K0TR-ND,CF18JT68K0CT-ND","CF18JT68K0","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 68K OHM 5% 1/8W AXIAL","15,134","0.1","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","68 kOhms","±5%","0.125W, 1/8W","Carbon Film","Flame Retardant Coating, Safety","0/ -500ppm/°C","-55°C ~ 155°C","Axial","Axial","0.067"" Dia x 0.130"" L (1.70mm x 3.30mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2476/CF%20Series%2039.jpg","CF18JT39R0TR-ND,CF18JT39R0CT-ND","CF18JT39R0","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 39 OHM 5% 1/8W AXIAL","14,672","0.1","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","39 Ohms","±5%","0.125W, 1/8W","Carbon Film","Flame Retardant Coating, Safety","0/ -400ppm/°C","-55°C ~ 155°C","Axial","Axial","0.067"" Dia x 0.130"" L (1.70mm x 3.30mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2376/CF%20Series%2018k.jpg","CF18JT18K0TR-ND,CF18JT18K0CT-ND","CF18JT18K0","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 18K OHM 5% 1/8W AXIAL","13,790","0.1","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","18 kOhms","±5%","0.125W, 1/8W","Carbon Film","Flame Retardant Coating, Safety","0/ -500ppm/°C","-55°C ~ 155°C","Axial","Axial","0.067"" Dia x 0.130"" L (1.70mm x 3.30mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2527/CF%20Series%2015.jpg","CF18JT15R0TR-ND,CF18JT15R0CT-ND","CF18JT15R0","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 15 OHM 5% 1/8W AXIAL","13,306","0.1","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","15 Ohms","±5%","0.125W, 1/8W","Carbon Film","Flame Retardant Coating, Safety","0/ -400ppm/°C","-55°C ~ 155°C","Axial","Axial","0.067"" Dia x 0.130"" L (1.70mm x 3.30mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2491/CF%20Series%203k.jpg","CF18JT3K00TR-ND,CF18JT3K00CT-ND","CF18JT3K00","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 3K OHM 5% 1/8W AXIAL","13,130","0.1","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","3 kOhms","±5%","0.125W, 1/8W","Carbon Film","Flame Retardant Coating, Safety","0/ -400ppm/°C","-55°C ~ 155°C","Axial","Axial","0.067"" Dia x 0.130"" L (1.70mm x 3.30mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2525/CF%20Series%201-2k.jpg","CF18JT1K20TR-ND,CF18JT1K20CT-ND","CF18JT1K20","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 1.2K OHM 5% 1/8W AXIAL","12,303","0.1","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","1.2 kOhms","±5%","0.125W, 1/8W","Carbon Film","Flame Retardant Coating, Safety","0/ -400ppm/°C","-55°C ~ 155°C","Axial","Axial","0.067"" Dia x 0.130"" L (1.70mm x 3.30mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2392/CF%20Series%206-8k.jpg","CF18JT6K80TR-ND,CF18JT6K80CT-ND","CF18JT6K80","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 6.8K OHM 5% 1/8W AXIAL","11,927","0.1","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","6.8 kOhms","±5%","0.125W, 1/8W","Carbon Film","Flame Retardant Coating, Safety","0/ -400ppm/°C","-55°C ~ 155°C","Axial","Axial","0.067"" Dia x 0.130"" L (1.70mm x 3.30mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2412/CF%20Series%20430.jpg","CF18JT430RTR-ND,CF18JT430RCT-ND","CF18JT430R","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 430 OHM 5% 1/8W AXIAL","11,889","0.1","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","430 Ohms","±5%","0.125W, 1/8W","Carbon Film","Flame Retardant Coating, Safety","0/ -400ppm/°C","-55°C ~ 155°C","Axial","Axial","0.067"" Dia x 0.130"" L (1.70mm x 3.30mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2432/CF%20Series%20390.jpg","CF18JT390RTR-ND,CF18JT390RCT-ND","CF18JT390R","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 390 OHM 5% 1/8W AXIAL","11,840","0.1","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","390 Ohms","±5%","0.125W, 1/8W","Carbon Film","Flame Retardant Coating, Safety","0/ -400ppm/°C","-55°C ~ 155°C","Axial","Axial","0.067"" Dia x 0.130"" L (1.70mm x 3.30mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2459/CF%20Series%2033.jpg","CF18JT33R0TR-ND,CF18JT33R0CT-ND","CF18JT33R0","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 33 OHM 5% 1/8W AXIAL","11,793","0.1","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","33 Ohms","±5%","0.125W, 1/8W","Carbon Film","Flame Retardant Coating, Safety","0/ -400ppm/°C","-55°C ~ 155°C","Axial","Axial","0.067"" Dia x 0.130"" L (1.70mm x 3.30mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2432/CF%20Series%2062.jpg","CF18JT62R0TR-ND,CF18JT62R0CT-ND","CF18JT62R0","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 62 OHM 5% 1/8W AXIAL","11,659","0.1","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","62 Ohms","±5%","0.125W, 1/8W","Carbon Film","Flame Retardant Coating, Safety","0/ -400ppm/°C","-55°C ~ 155°C","Axial","Axial","0.067"" Dia x 0.130"" L (1.70mm x 3.30mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2385/CF%20Series%2018.jpg","CF18JT18R0TR-ND,CF18JT18R0CT-ND","CF18JT18R0","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 18 OHM 5% 1/8W AXIAL","11,496","0.1","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","18 Ohms","±5%","0.125W, 1/8W","Carbon Film","Flame Retardant Coating, Safety","0/ -400ppm/°C","-55°C ~ 155°C","Axial","Axial","0.067"" Dia x 0.130"" L (1.70mm x 3.30mm)","-","2","-"
